,ID,Name,Date,Time,Event,Status,Latitude,Longitude,Maximum Wind
27590,AL061966,FAITH,19660904,1800,  ,HU,50.2N,37.8W,90
27591,AL061966,FAITH,19660905,0,  ,HU,52.8N,33.8W,90
27592,AL061966,FAITH,19660905,600,  ,HU,55.2N,29.4W,90
27593,AL061966,FAITH,19660905,1200,  ,HU,57.3N,24.5W,90
27594,AL061966,FAITH,19660905,1800,  ,HU,58.7N,19.4W,90
27595,AL061966,FAITH,19660906,0,  ,HU,60.4N,12.0W,90
27596,AL061966,FAITH,19660906,600,  ,HU,61.1N,6.0W,65
27653,AL091966,INEZ,19660926,1200,  ,HU,15.8N,56.0W,70
27654,AL091966,INEZ,19660926,1800,  ,HU,15.8N,57.0W,75
27655,AL091966,INEZ,19660927,0,  ,HU,15.9N,58.0W,80
27656,AL091966,INEZ,19660927,600,  ,HU,16.0N,59.2W,95
27657,AL091966,INEZ,19660927,1200,  ,HU,16.1N,60.4W,105
27658,AL091966,INEZ,19660927,1800,  ,HU,16.2N,61.7W,110
27659,AL091966,INEZ,19660928,0,  ,HU,16.3N,63.0W,110
27660,AL091966,INEZ,19660928,600,  ,HU,16.5N,64.3W,115
27661,AL091966,INEZ,19660928,1200,  ,HU,16.8N,65.7W,120
27662,AL091966,INEZ,19660928,1800,  ,HU,17.0N,67.1W,130
27663,AL091966,INEZ,19660929,0,  ,HU,17.1N,68.5W,130
27664,AL091966,INEZ,19660929,600,  ,HU,17.3N,69.7W,125
27665,AL091966,INEZ,19660929,1200,  ,HU,17.5N,70.9W,120
27666,AL091966,INEZ,19660929,1800,  ,HU,18.1N,72.3W,100
27667,AL091966,INEZ,19660930,0,  ,HU,18.8N,73.6W,80
27668,AL091966,INEZ,19660930,600,  ,HU,19.3N,74.5W,90
27669,AL091966,INEZ,19660930,1200,  ,HU,19.8N,75.4W,100
27670,AL091966,INEZ,19660930,1800,  ,HU,20.2N,76.3W,65
27671,AL091966,INEZ,19661001,0,  ,HU,20.5N,77.1W,65
27672,AL091966,INEZ,19661001,600,  ,HU,20.8N,78.1W,65
27673,AL091966,INEZ,19661001,1200,  ,HU,21.2N,79.1W,65
27674,AL091966,INEZ,19661001,1800,  ,HU,21.9N,79.8W,65
27675,AL091966,INEZ,19661002,0,  ,HU,22.6N,80.1W,65
27676,AL091966,INEZ,19661002,600,  ,HU,23.0N,80.1W,65
27679,AL091966,INEZ,19661003,0,  ,HU,24.6N,79.1W,65
27680,AL091966,INEZ,19661003,600,  ,HU,24.9N,78.8W,65
27681,AL091966,INEZ,19661003,1200,  ,HU,25.2N,78.5W,65
27682,AL091966,INEZ,19661003,1800,  ,HU,25.4N,78.3W,70
27683,AL091966,INEZ,19661004,0,  ,HU,25.6N,78.4W,75
27684,AL091966,INEZ,19661004,600,  ,HU,25.5N,79.0W,75
27685,AL091966,INEZ,19661004,1200,  ,HU,25.3N,79.7W,75
27686,AL091966,INEZ,19661004,1800,  ,HU,25.0N,80.5W,75
27687,AL091966,INEZ,19661005,0,  ,HU,24.7N,81.3W,75
27688,AL091966,INEZ,19661005,600,  ,HU,24.6N,82.2W,80
27689,AL091966,INEZ,19661005,1200,  ,HU,24.5N,83.0W,80
27690,AL091966,INEZ,19661005,1800,  ,HU,24.3N,83.6W,85
27691,AL091966,INEZ,19661006,0,  ,HU,24.0N,84.3W,90
27692,AL091966,INEZ,19661006,600,  ,HU,23.7N,85.0W,95
27693,AL091966,INEZ,19661006,1200,  ,HU,23.3N,85.6W,95
27694,AL091966,INEZ,19661006,1800,  ,HU,22.8N,86.3W,100
27695,AL091966,INEZ,19661007,0,  ,HU,22.3N,87.2W,105
27696,AL091966,INEZ,19661007,600,  ,HU,22.1N,88.1W,110
27697,AL091966,INEZ,19661007,1200,  ,HU,21.9N,89.0W,110
27698,AL091966,INEZ,19661007,1800,  ,HU,21.7N,90.0W,115
27699,AL091966,INEZ,19661008,0,  ,HU,21.5N,91.0W,115
27700,AL091966,INEZ,19661008,600,  ,HU,21.5N,92.1W,115
27701,AL091966,INEZ,19661008,1200,  ,HU,21.8N,93.1W,120
27702,AL091966,INEZ,19661008,1800,  ,HU,22.1N,93.9W,120
27703,AL091966,INEZ,19661009,0,  ,HU,22.3N,94.6W,120
27704,AL091966,INEZ,19661009,600,  ,HU,22.6N,95.2W,120
27705,AL091966,INEZ,19661009,1200,  ,HU,22.8N,95.7W,120
27706,AL091966,INEZ,19661009,1800,  ,HU,23.0N,96.0W,120
27707,AL091966,INEZ,19661010,0,  ,HU,23.0N,96.4W,115
27708,AL091966,INEZ,19661010,600,  ,HU,23.0N,97.1W,110
27709,AL091966,INEZ,19661010,1200,  ,HU,22.8N,97.8W,105
27743,AL111966,LOIS,19661108,0,  ,HU,24.8N,49.8W,70
27744,AL111966,LOIS,19661108,600,  ,HU,25.8N,47.7W,70
27745,AL111966,LOIS,19661108,1200,  ,HU,27.4N,45.6W,70
27746,AL111966,LOIS,19661108,1800,  ,HU,30.1N,43.4W,70
27747,AL111966,LOIS,19661109,0,  ,HU,32.6N,41.3W,70
27748,AL111966,LOIS,19661109,600,  ,HU,34.2N,39.8W,70
27749,AL111966,LOIS,19661109,1200,  ,HU,35.8N,38.4W,70
27750,AL111966,LOIS,19661109,1800,  ,HU,37.3N,36.8W,70
27751,AL111966,LOIS,19661110,0,  ,HU,38.8N,35.2W,70
27752,AL111966,LOIS,19661110,600,  ,HU,40.0N,33.7W,70
27753,AL111966,LOIS,19661110,1200,  ,HU,41.2N,32.2W,65
27754,AL111966,LOIS,19661110,1800,  ,HU,42.6N,30.5W,65
27755,AL111966,LOIS,19661111,0,  ,HU,43.9N,28.8W,65
27756,AL111966,LOIS,19661111,600,  ,HU,45.0N,27.2W,65
27757,AL111966,LOIS,19661111,1200,  ,HU,45.8N,25.7W,65
27758,AL111966,LOIS,19661111,1800,  ,HU,46.4N,23.9W,65
27926,AL111967,ARLENE,19670903,0,  ,HU,37.6N,55.8W,65
27927,AL111967,ARLENE,19670903,600,  ,HU,39.2N,54.9W,70
27928,AL111967,ARLENE,19670903,1200,  ,HU,40.7N,53.8W,70
27929,AL111967,ARLENE,19670903,1800,  ,HU,43.3N,52.0W,75
27952,AL121967,CHLOE,19670909,1200,  ,HU,26.3N,39.4W,65
27953,AL121967,CHLOE,19670909,1800,  ,HU,26.7N,39.6W,75
27954,AL121967,CHLOE,19670910,0,  ,HU,26.6N,40.4W,65
27955,AL121967,CHLOE,19670910,600,  ,HU,26.5N,41.4W,70
27956,AL121967,CHLOE,19670910,1200,  ,HU,26.4N,42.7W,70
27957,AL121967,CHLOE,19670910,1800,  ,HU,26.3N,43.9W,70
27958,AL121967,CHLOE,19670911,0,  ,HU,26.2N,45.0W,70
27959,AL121967,CHLOE,19670911,600,  ,HU,26.1N,46.2W,75
27960,AL121967,CHLOE,19670911,1200,  ,HU,26.0N,47.3W,80
27961,AL121967,CHLOE,19670911,1800,  ,HU,26.2N,48.7W,85
27962,AL121967,CHLOE,19670912,0,  ,HU,26.5N,49.3W,85
27963,AL121967,CHLOE,19670912,600,  ,HU,26.8N,49.7W,85
27964,AL121967,CHLOE,19670912,1200,  ,HU,27.3N,50.2W,90
27965,AL121967,CHLOE,19670912,1800,  ,HU,27.7N,50.7W,90
27966,AL121967,CHLOE,19670913,0,  ,HU,27.9N,50.9W,95
27967,AL121967,CHLOE,19670913,600,  ,HU,28.2N,51.2W,95
27968,AL121967,CHLOE,19670913,1200,  ,HU,28.4N,51.5W,95
27969,AL121967,CHLOE,19670913,1800,  ,HU,28.8N,51.9W,95
27970,AL121967,CHLOE,19670914,0,  ,HU,29.0N,52.2W,95
27971,AL121967,CHLOE,19670914,600,  ,HU,29.4N,52.6W,95
27972,AL121967,CHLOE,19670914,1200,  ,HU,30.0N,53.3W,90
27973,AL121967,CHLOE,19670914,1800,  ,HU,30.8N,54.1W,90
27974,AL121967,CHLOE,19670915,0,  ,HU,31.7N,54.9W,85
27975,AL121967,CHLOE,19670915,600,  ,HU,32.6N,55.8W,80
27976,AL121967,CHLOE,19670915,1200,  ,HU,33.5N,56.6W,80
27977,AL121967,CHLOE,19670915,1800,  ,HU,34.5N,57.2W,80
27978,AL121967,CHLOE,19670916,0,  ,HU,35.6N,57.6W,80
27979,AL121967,CHLOE,19670916,600,  ,HU,36.7N,57.8W,80
27980,AL121967,CHLOE,19670916,1200,  ,HU,37.8N,57.8W,80
27981,AL121967,CHLOE,19670916,1800,  ,HU,38.9N,57.8W,80
27982,AL121967,CHLOE,19670917,0,  ,HU,40.0N,56.9W,80
27983,AL121967,CHLOE,19670917,600,  ,HU,40.8N,55.1W,80
27984,AL121967,CHLOE,19670917,1200,  ,HU,41.4N,53.0W,80
27985,AL121967,CHLOE,19670917,1800,  ,HU,41.9N,50.7W,80
27986,AL121967,CHLOE,19670918,0,  ,HU,42.3N,47.8W,80
27987,AL121967,CHLOE,19670918,600,  ,HU,42.7N,44.8W,75
27988,AL121967,CHLOE,19670918,1200,  ,HU,43.0N,41.8W,75
27989,AL121967,CHLOE,19670918,1800,  ,HU,43.4N,38.5W,75
27990,AL121967,CHLOE,19670919,0,  ,HU,44.0N,35.0W,75
27991,AL121967,CHLOE,19670919,600,  ,HU,44.5N,31.5W,75
27992,AL121967,CHLOE,19670919,1200,  ,HU,44.9N,28.0W,75
27993,AL121967,CHLOE,19670919,1800,  ,HU,44.8N,24.8W,75
27994,AL121967,CHLOE,19670920,0,  ,HU,44.6N,21.5W,70
27995,AL121967,CHLOE,19670920,600,  ,HU,44.3N,18.1W,70
28015,AL131967,BEULAH,19670908,1800,  ,HU,14.7N,62.9W,75
28016,AL131967,BEULAH,19670909,0,  ,HU,15.0N,63.7W,80
28017,AL131967,BEULAH,19670909,600,  ,HU,15.3N,64.4W,90
28018,AL131967,BEULAH,19670909,1200,  ,HU,15.8N,65.1W,100
28019,AL131967,BEULAH,19670909,1800,  ,HU,16.3N,66.1W,115
28020,AL131967,BEULAH,19670910,0,  ,HU,16.8N,66.7W,120
28021,AL131967,BEULAH,19670910,600,  ,HU,17.3N,67.6W,125
28022,AL131967,BEULAH,19670910,1200,  ,HU,17.5N,68.2W,130
28023,AL131967,BEULAH,19670910,1800,  ,HU,17.6N,69.0W,120
28024,AL131967,BEULAH,19670911,0,  ,HU,17.7N,69.9W,110
28025,AL131967,BEULAH,19670911,600,  ,HU,17.7N,70.8W,80
28026,AL131967,BEULAH,19670911,1200,  ,HU,17.7N,71.5W,75
28027,AL131967,BEULAH,19670911,1800,  ,HU,17.6N,72.6W,80
28028,AL131967,BEULAH,19670912,0,  ,HU,17.6N,73.3W,65
28029,AL131967,BEULAH,19670912,600,  ,HU,17.5N,74.1W,65
28038,AL131967,BEULAH,19670914,1200,  ,HU,16.3N,79.5W,75
28039,AL131967,BEULAH,19670914,1800,  ,HU,16.8N,80.1W,90
28040,AL131967,BEULAH,19670915,0,  ,HU,17.3N,81.0W,100
28041,AL131967,BEULAH,19670915,600,  ,HU,17.6N,81.6W,100
28042,AL131967,BEULAH,19670915,1200,  ,HU,18.0N,82.4W,100
28043,AL131967,BEULAH,19670915,1800,  ,HU,18.5N,83.3W,100
28044,AL131967,BEULAH,19670916,0,  ,HU,18.7N,83.7W,100
28045,AL131967,BEULAH,19670916,600,  ,HU,19.2N,84.4W,100
28046,AL131967,BEULAH,19670916,1200,  ,HU,19.6N,85.1W,100
28047,AL131967,BEULAH,19670916,1800,  ,HU,19.9N,85.6W,100
28048,AL131967,BEULAH,19670917,0,  ,HU,20.2N,86.2W,95
28049,AL131967,BEULAH,19670917,600,  ,HU,20.6N,87.2W,90
28050,AL131967,BEULAH,19670917,1200,  ,HU,21.0N,88.5W,85
28051,AL131967,BEULAH,19670917,1800,  ,HU,21.2N,89.4W,85
28052,AL131967,BEULAH,19670918,0,  ,HU,21.5N,90.6W,90
28053,AL131967,BEULAH,19670918,600,  ,HU,21.6N,91.8W,95
28054,AL131967,BEULAH,19670918,1200,  ,HU,21.8N,92.7W,95
28055,AL131967,BEULAH,19670918,1800,  ,HU,22.1N,93.7W,100
28056,AL131967,BEULAH,19670919,0,  ,HU,22.4N,94.2W,105
28057,AL131967,BEULAH,19670919,600,  ,HU,22.8N,94.8W,110
28058,AL131967,BEULAH,19670919,1200,  ,HU,23.5N,95.7W,125
28059,AL131967,BEULAH,19670919,1800,  ,HU,23.9N,96.0W,135
28060,AL131967,BEULAH,19670920,0,  ,HU,24.2N,96.2W,140
28061,AL131967,BEULAH,19670920,600,  ,HU,25.1N,96.8W,140
28062,AL131967,BEULAH,19670920,1200,  ,HU,25.9N,97.2W,140
28063,AL131967,BEULAH,19670920,1800,  ,HU,26.4N,97.7W,90
28064,AL131967,BEULAH,19670921,0,  ,HU,27.3N,98.1W,70
28065,AL131967,BEULAH,19670921,600,  ,HU,27.7N,98.4W,65
28081,AL141967,DORIA,19670910,600,  ,HU,30.5N,77.0W,65
28082,AL141967,DORIA,19670910,1200,  ,HU,31.8N,76.1W,65
28083,AL141967,DORIA,19670910,1800,  ,HU,33.2N,75.1W,65
28084,AL141967,DORIA,19670911,0,  ,HU,34.2N,73.6W,65
28088,AL141967,DORIA,19670912,0,  ,HU,36.3N,67.8W,65
28089,AL141967,DORIA,19670912,600,  ,HU,36.5N,66.6W,65
28090,AL141967,DORIA,19670912,1200,  ,HU,36.6N,65.7W,70
28091,AL141967,DORIA,19670912,1800,  ,HU,36.7N,64.9W,70
28092,AL141967,DORIA,19670913,0,  ,HU,36.8N,64.7W,70
28093,AL141967,DORIA,19670913,600,  ,HU,36.9N,64.5W,70
28094,AL141967,DORIA,19670913,1200,  ,HU,37.0N,64.7W,70
28095,AL141967,DORIA,19670913,1800,  ,HU,37.1N,64.9W,75
28096,AL141967,DORIA,19670914,0,  ,HU,37.3N,65.3W,75
28097,AL141967,DORIA,19670914,600,  ,HU,37.5N,65.6W,75
28098,AL141967,DORIA,19670914,1200,  ,HU,37.7N,66.0W,75
28099,AL141967,DORIA,19670914,1800,  ,HU,38.0N,66.5W,70
28100,AL141967,DORIA,19670915,0,  ,HU,38.0N,67.1W,65
28101,AL141967,DORIA,19670915,600,  ,HU,38.0N,67.8W,65
28102,AL141967,DORIA,19670915,1200,  ,HU,38.0N,68.9W,70
28103,AL141967,DORIA,19670915,1800,  ,HU,37.9N,70.5W,70
28104,AL141967,DORIA,19670916,0,  ,HU,37.9N,71.9W,70
28105,AL141967,DORIA,19670916,600,  ,HU,37.8N,73.3W,70
28232,AL191967,FERN,19671003,0,  ,HU,22.6N,93.7W,75
28233,AL191967,FERN,19671003,600,  ,HU,22.7N,94.6W,65
28234,AL191967,FERN,19671003,1200,  ,HU,22.8N,95.5W,65
28235,AL191967,FERN,19671003,1800,  ,HU,22.8N,96.2W,65
28236,AL191967,FERN,19671004,0,  ,HU,22.8N,97.2W,65
28237,AL191967,FERN,19671004,600,  ,HU,22.6N,97.8W,65
28300,AL251967,HEIDI,19671023,0,  ,HU,30.8N,64.3W,65
28301,AL251967,HEIDI,19671023,600,  ,HU,32.1N,62.7W,65
28302,AL251967,HEIDI,19671023,1200,  ,HU,32.8N,60.9W,75
28303,AL251967,HEIDI,19671023,1800,  ,HU,33.0N,58.5W,75
28304,AL251967,HEIDI,19671024,0,  ,HU,33.0N,56.2W,75
28305,AL251967,HEIDI,19671024,600,  ,HU,33.0N,54.5W,70
28306,AL251967,HEIDI,19671024,1200,  ,HU,33.0N,52.9W,70
28307,AL251967,HEIDI,19671024,1800,  ,HU,33.1N,51.3W,70
28308,AL251967,HEIDI,19671025,0,  ,HU,33.4N,50.1W,75
28309,AL251967,HEIDI,19671025,600,  ,HU,33.9N,49.3W,75
28310,AL251967,HEIDI,19671025,1200,  ,HU,34.5N,48.5W,75
28311,AL251967,HEIDI,19671025,1800,  ,HU,34.9N,47.7W,75
28312,AL251967,HEIDI,19671026,0,  ,HU,35.3N,46.9W,80
28313,AL251967,HEIDI,19671026,600,  ,HU,35.6N,46.3W,80
28314,AL251967,HEIDI,19671026,1200,  ,HU,35.9N,46.1W,80
28315,AL251967,HEIDI,19671026,1800,  ,HU,36.2N,46.1W,80
28316,AL251967,HEIDI,19671027,0,  ,HU,36.5N,46.2W,80
28317,AL251967,HEIDI,19671027,600,  ,HU,36.7N,46.2W,75
28318,AL251967,HEIDI,19671027,1200,  ,HU,37.0N,46.0W,75
28319,AL251967,HEIDI,19671027,1800,  ,HU,37.5N,45.6W,70
28320,AL251967,HEIDI,19671028,0,  ,HU,38.0N,45.1W,70
28321,AL251967,HEIDI,19671028,600,  ,HU,38.4N,44.6W,70
28322,AL251967,HEIDI,19671028,1200,  ,HU,38.7N,44.1W,70
28323,AL251967,HEIDI,19671028,1800,  ,HU,39.0N,43.9W,70
28324,AL251967,HEIDI,19671029,0,  ,HU,39.2N,43.9W,65
28325,AL251967,HEIDI,19671029,600,  ,HU,39.3N,43.9W,65
28362,AL011968,ABBY,19680603,1200,  ,HU,24.5N,83.6W,65
28363,AL011968,ABBY,19680603,1800,  ,HU,24.8N,83.5W,65
28364,AL011968,ABBY,19680604,0,  ,HU,25.1N,83.3W,65
28428,AL021968,BRENDA,19680623,1200,  ,HU,34.7N,68.4W,65
28429,AL021968,BRENDA,19680623,1800,  ,HU,35.1N,66.6W,65
28430,AL021968,BRENDA,19680624,0,  ,HU,35.5N,64.3W,65
28431,AL021968,BRENDA,19680624,600,  ,HU,35.5N,61.8W,65
28432,AL021968,BRENDA,19680624,1200,  ,HU,35.6N,59.3W,65
28433,AL021968,BRENDA,19680624,1800,  ,HU,35.7N,56.6W,65
28473,AL051968,DOLLY,19680813,0,  ,HU,36.4N,66.6W,65
28474,AL051968,DOLLY,19680813,600,  ,HU,37.0N,64.1W,65
28475,AL051968,DOLLY,19680813,1200,  ,HU,37.6N,62.0W,65
28479,AL051968,DOLLY,19680814,1200,  ,HU,39.8N,51.3W,70
28480,AL051968,DOLLY,19680814,1800,  ,HU,40.2N,48.8W,65
28481,AL051968,DOLLY,19680815,0,  ,HU,40.6N,46.0W,65
28482,AL051968,DOLLY,19680815,600,  ,HU,40.7N,43.8W,65
28483,AL051968,DOLLY,19680815,1200,  ,HU,40.8N,41.2W,65
28484,AL051968,DOLLY,19680815,1800,  ,HU,40.9N,38.9W,65
28485,AL051968,DOLLY,19680816,0,  ,HU,41.3N,36.3W,65
28486,AL051968,DOLLY,19680816,600,  ,HU,42.0N,34.0W,65
28689,AL141968,GLADYS,19681016,1200,  ,HU,21.7N,83.5W,65
28690,AL141968,GLADYS,19681016,1800,  ,HU,23.0N,83.3W,65
28691,AL141968,GLADYS,19681017,0,  ,HU,24.3N,83.3W,65
28692,AL141968,GLADYS,19681017,600,  ,HU,25.1N,83.7W,65
28693,AL141968,GLADYS,19681017,1200,  ,HU,25.8N,84.0W,65
28694,AL141968,GLADYS,19681017,1800,  ,HU,26.3N,84.1W,65
28695,AL141968,GLADYS,19681018,0,  ,HU,26.7N,84.2W,65
28696,AL141968,GLADYS,19681018,600,  ,HU,27.0N,84.2W,65
28697,AL141968,GLADYS,19681018,1200,  ,HU,27.4N,84.1W,70
28698,AL141968,GLADYS,19681018,1800,  ,HU,27.8N,83.7W,70
28699,AL141968,GLADYS,19681019,0,  ,HU,28.3N,83.1W,70
28700,AL141968,GLADYS,19681019,600,  ,HU,28.9N,82.5W,70
28701,AL141968,GLADYS,19681019,1200,  ,HU,30.0N,81.0W,70
28702,AL141968,GLADYS,19681019,1800,  ,HU,31.3N,79.7W,75
28703,AL141968,GLADYS,19681020,0,  ,HU,32.9N,78.2W,75
28704,AL141968,GLADYS,19681020,600,  ,HU,34.3N,76.6W,70
28705,AL141968,GLADYS,19681020,1200,  ,HU,35.5N,74.6W,70
28706,AL141968,GLADYS,19681020,1800,  ,HU,37.0N,72.0W,70
28707,AL141968,GLADYS,19681021,0,  ,HU,38.6N,68.3W,65
28708,AL141968,GLADYS,19681021,600,  ,HU,40.7N,64.9W,65
28818,AL071969,BLANCHE,19690811,1800,  ,HU,35.5N,69.9W,75
28819,AL071969,BLANCHE,19690812,0,  ,HU,38.6N,68.0W,75
28820,AL071969,BLANCHE,19690812,600,  ,HU,41.7N,65.0W,75
28821,AL071969,BLANCHE,19690812,1200,  ,HU,44.3N,60.4W,65
28834,AL081969,DEBBIE,19690816,1800,  ,HU,15.5N,48.0W,65
28835,AL081969,DEBBIE,19690817,0,  ,HU,16.0N,49.0W,70
28836,AL081969,DEBBIE,19690817,600,  ,HU,16.5N,50.0W,75
28837,AL081969,DEBBIE,19690817,1200,  ,HU,17.0N,50.8W,90
28838,AL081969,DEBBIE,19690817,1800,  ,HU,17.7N,51.7W,90
28839,AL081969,DEBBIE,19690818,0,  ,HU,18.4N,52.6W,90
28840,AL081969,DEBBIE,19690818,600,  ,HU,19.1N,53.4W,100
28841,AL081969,DEBBIE,19690818,1200,  ,HU,19.7N,54.1W,100
28842,AL081969,DEBBIE,19690818,1800,  ,HU,20.4N,54.7W,90
28843,AL081969,DEBBIE,19690819,0,  ,HU,21.2N,55.4W,70
28844,AL081969,DEBBIE,19690819,600,  ,HU,21.8N,56.7W,80
28845,AL081969,DEBBIE,19690819,1200,  ,HU,22.4N,57.8W,80
28846,AL081969,DEBBIE,19690819,1800,  ,HU,23.2N,59.3W,95
28847,AL081969,DEBBIE,19690820,0,  ,HU,23.8N,60.5W,100
28848,AL081969,DEBBIE,19690820,600,  ,HU,24.5N,62.3W,85
28849,AL081969,DEBBIE,19690820,1200,  ,HU,25.1N,63.3W,105
28850,AL081969,DEBBIE,19690820,1800,  ,HU,25.8N,64.2W,100
28851,AL081969,DEBBIE,19690821,0,  ,HU,26.6N,64.9W,100
28852,AL081969,DEBBIE,19690821,600,  ,HU,27.4N,65.1W,95
28853,AL081969,DEBBIE,19690821,1200,  ,HU,28.4N,64.8W,95
28854,AL081969,DEBBIE,19690821,1800,  ,HU,29.4N,64.0W,100
28855,AL081969,DEBBIE,19690822,0,  ,HU,30.3N,62.1W,100
28856,AL081969,DEBBIE,19690822,600,  ,HU,31.3N,61.4W,100
28857,AL081969,DEBBIE,19690822,1200,  ,HU,32.6N,60.0W,100
28858,AL081969,DEBBIE,19690822,1800,  ,HU,34.0N,58.6W,100
28859,AL081969,DEBBIE,19690823,0,  ,HU,35.4N,57.2W,100
28860,AL081969,DEBBIE,19690823,600,  ,HU,36.7N,56.7W,100
28861,AL081969,DEBBIE,19690823,1200,  ,HU,39.2N,54.8W,95
28862,AL081969,DEBBIE,19690823,1800,  ,HU,41.6N,53.2W,90
28863,AL081969,DEBBIE,19690824,0,  ,HU,43.5N,52.9W,90
28864,AL081969,DEBBIE,19690824,600,  ,HU,45.5N,52.8W,80
28865,AL081969,DEBBIE,19690824,1200,  ,HU,48.0N,52.0W,70
28866,AL081969,DEBBIE,19690824,1800,  ,HU,50.5N,50.5W,65
28867,AL081969,DEBBIE,19690825,0,  ,HU,53.0N,48.0W,65
28875,AL091969,CAMILLE,19690815,600,  ,HU,20.0N,83.3W,65
28876,AL091969,CAMILLE,19690815,1200,  ,HU,20.6N,83.8W,90
28877,AL091969,CAMILLE,19690815,1800,  ,HU,21.3N,84.1W,95
28878,AL091969,CAMILLE,19690815,2200, L,HU,21.9N,84.3W,95
28879,AL091969,CAMILLE,19690816,0,  ,HU,22.3N,84.4W,90
28880,AL091969,CAMILLE,19690816,600,  ,HU,23.1N,85.2W,105
28881,AL091969,CAMILLE,19690816,1200,  ,HU,23.8N,86.0W,130
28882,AL091969,CAMILLE,19690816,1800,  ,HU,24.3N,86.6W,150
28883,AL091969,CAMILLE,19690817,0,  ,HU,25.2N,87.2W,150
28884,AL091969,CAMILLE,19690817,600,  ,HU,26.0N,87.7W,145
28885,AL091969,CAMILLE,19690817,1200,  ,HU,27.0N,88.3W,140
28886,AL091969,CAMILLE,19690817,1800,  ,HU,28.3N,88.7W,135
28887,AL091969,CAMILLE,19690818,0,  ,HU,29.4N,89.0W,140
28888,AL091969,CAMILLE,19690818,400, L,HU,30.3N,89.4W,150
28889,AL091969,CAMILLE,19690818,600,  ,HU,30.7N,89.6W,115
28890,AL091969,CAMILLE,19690818,1200,  ,HU,32.0N,89.9W,75
28960,AL131969,FRANCELIA,19690901,1800,  ,HU,17.3N,83.2W,65
28961,AL131969,FRANCELIA,19690902,0,  ,HU,17.1N,84.7W,75
28962,AL131969,FRANCELIA,19690902,600,  ,HU,16.8N,85.5W,80
28963,AL131969,FRANCELIA,19690902,1200,  ,HU,16.6N,86.2W,85
28964,AL131969,FRANCELIA,19690902,1800,  ,HU,16.4N,86.7W,100
28965,AL131969,FRANCELIA,19690903,0,  ,HU,16.3N,87.6W,95
28966,AL131969,FRANCELIA,19690903,600,  ,HU,16.3N,87.9W,85
28967,AL131969,FRANCELIA,19690903,1200,  ,HU,16.2N,88.2W,85
28968,AL131969,FRANCELIA,19690903,1800,  ,HU,16.2N,88.6W,85
28969,AL131969,FRANCELIA,19690904,0,  ,HU,16.1N,88.8W,70
29017,AL161969,GERDA,19690908,1800,  ,HU,32.0N,78.0W,65
29018,AL161969,GERDA,19690909,0,  ,HU,33.4N,76.4W,70
29019,AL161969,GERDA,19690909,600,  ,HU,35.3N,74.4W,85
29020,AL161969,GERDA,19690909,1200,  ,HU,37.8N,72.2W,110
29021,AL161969,GERDA,19690909,1800,  ,HU,40.1N,69.9W,110
29022,AL161969,GERDA,19690910,0,  ,HU,44.0N,67.5W,95
29030,AL171969,HOLLY,19690915,1800,  ,HU,14.5N,49.5W,75
29031,AL171969,HOLLY,19690916,0,  ,HU,15.0N,50.0W,70
29032,AL171969,HOLLY,19690916,600,  ,HU,15.3N,50.2W,65
29033,AL171969,HOLLY,19690916,1200,  ,HU,15.5N,50.4W,65
29034,AL171969,HOLLY,19690916,1800,  ,HU,16.0N,50.9W,70
29035,AL171969,HOLLY,19690917,0,  ,HU,16.4N,51.2W,65
29036,AL171969,HOLLY,19690917,600,  ,HU,16.6N,51.7W,65
29037,AL171969,HOLLY,19690917,1200,  ,HU,16.9N,52.2W,65
29038,AL171969,HOLLY,19690917,1800,  ,HU,17.0N,53.1W,65
29115,AL201969,INGA,19690930,0,  ,HU,26.1N,64.7W,65
29116,AL201969,INGA,19690930,600,  ,HU,26.7N,64.2W,70
29117,AL201969,INGA,19690930,1200,  ,HU,27.2N,63.8W,75
29118,AL201969,INGA,19690930,1800,  ,HU,27.8N,63.4W,80
29119,AL201969,INGA,19691001,0,  ,HU,28.3N,63.0W,80
29120,AL201969,INGA,19691001,600,  ,HU,28.8N,62.6W,80
29121,AL201969,INGA,19691001,1200,  ,HU,29.3N,62.2W,80
29122,AL201969,INGA,19691001,1800,  ,HU,29.7N,61.8W,80
29123,AL201969,INGA,19691002,0,  ,HU,29.7N,61.6W,80
29124,AL201969,INGA,19691002,600,  ,HU,29.3N,61.5W,80
29125,AL201969,INGA,19691002,1200,  ,HU,28.9N,61.6W,80
29126,AL201969,INGA,19691002,1800,  ,HU,28.5N,61.8W,80
29127,AL201969,INGA,19691003,0,  ,HU,28.1N,62.1W,70
29128,AL201969,INGA,19691003,600,  ,HU,27.8N,62.7W,70
29129,AL201969,INGA,19691003,1200,  ,HU,27.6N,63.4W,70
29130,AL201969,INGA,19691003,1800,  ,HU,27.6N,64.2W,70
29131,AL201969,INGA,19691004,0,  ,HU,27.7N,65.0W,70
29132,AL201969,INGA,19691004,600,  ,HU,27.9N,65.4W,70
29133,AL201969,INGA,19691004,1200,  ,HU,28.4N,65.7W,75
29134,AL201969,INGA,19691004,1800,  ,HU,29.1N,65.1W,80
29135,AL201969,INGA,19691005,0,  ,HU,29.7N,63.8W,90
29136,AL201969,INGA,19691005,600,  ,HU,30.5N,62.3W,95
29137,AL201969,INGA,19691005,1200,  ,HU,31.2N,60.7W,95
